danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,like
0.424,0.448,0,-8.748,0,0.0427,0.842,0.829,0.136,0.214,132.985,audio_features,6HBd6v6atAKvoSwFKE2qfJ,spotify:track:6HBd6v6atAKvoSwFKE2qfJ,https://api.spotify.com/v1/tracks/6HBd6v6atAKvoSwFKE2qfJ,https://api.spotify.com/v1/audio-analysis/6HBd6v6atAKvoSwFKE2qfJ,90000,4,1
0.46,0.263,5,-10.289,0,0.0522,0.885,0.934,0.101,0.34,110.176,audio_features,6hEGqvzkXafwo7LAUZJVt2,spotify:track:6hEGqvzkXafwo7LAUZJVt2,https://api.spotify.com/v1/tracks/6hEGqvzkXafwo7LAUZJVt2,https://api.spotify.com/v1/audio-analysis/6hEGqvzkXafwo7LAUZJVt2,120000,4,1
0.441,0.715,7,-7.689,0,0.0538,0.676,0.749,0.12,0.123,90.29,audio_features,6j1ukAZAYZR45w2j89IXSA,spotify:track:6j1ukAZAYZR45w2j89IXSA,https://api.spotify.com/v1/tracks/6j1ukAZAYZR45w2j89IXSA,https://api.spotify.com/v1/audio-analysis/6j1ukAZAYZR45w2j89IXSA,104000,4,1
0.477,0.44,2,-10.155,0,0.0742,0.684,0.935,0.112,0.246,80.984,audio_features,2evraSiORzi6dN6T4OWTUQ,spotify:track:2evraSiORzi6dN6T4OWTUQ,https://api.spotify.com/v1/tracks/2evraSiORzi6dN6T4OWTUQ,https://api.spotify.com/v1/audio-analysis/2evraSiORzi6dN6T4OWTUQ,108000,4,1
0.399,0.462,7,-7.305,0,0.0372,0.584,0.868,0.274,0.369,153.558,audio_features,1xQUZ8sBxoz6knUSptX5C9,spotify:track:1xQUZ8sBxoz6knUSptX5C9,https://api.spotify.com/v1/tracks/1xQUZ8sBxoz6knUSptX5C9,https://api.spotify.com/v1/audio-analysis/1xQUZ8sBxoz6knUSptX5C9,112000,4,1
0.377,0.52,9,-7.684,0,0.0404,0.625,0.924,0.213,0.677,152.768,audio_features,3R9hf0Grd2l3e5SxQDOot4,spotify:track:3R9hf0Grd2l3e5SxQDOot4,https://api.spotify.com/v1/tracks/3R9hf0Grd2l3e5SxQDOot4,https://api.spotify.com/v1/audio-analysis/3R9hf0Grd2l3e5SxQDOot4,108000,4,1
0.296,0.487,5,-7.201,0,0.0325,0.646,0.9,0.148,0.41,95.785,audio_features,7xMOdcmW69YMd2uNOLT0Vr,spotify:track:7xMOdcmW69YMd2uNOLT0Vr,https://api.spotify.com/v1/tracks/7xMOdcmW69YMd2uNOLT0Vr,https://api.spotify.com/v1/audio-analysis/7xMOdcmW69YMd2uNOLT0Vr,98000,4,1
0.477,0.467,0,-8.015,1,0.0567,0.749,0.953,0.109,0.248,94.521,audio_features,5Ve1z99EXceI8Lxv49QsVr,spotify:track:5Ve1z99EXceI8Lxv49QsVr,https://api.spotify.com/v1/tracks/5Ve1z99EXceI8Lxv49QsVr,https://api.spotify.com/v1/audio-analysis/5Ve1z99EXceI8Lxv49QsVr,96000,4,1
0.345,0.57,2,-7.62,1,0.0571,0.874,0.91,0.14,0.0853,126.579,audio_features,6WKI5fyin5uEVWVKjFhHfQ,spotify:track:6WKI5fyin5uEVWVKjFhHfQ,https://api.spotify.com/v1/tracks/6WKI5fyin5uEVWVKjFhHfQ,https://api.spotify.com/v1/audio-analysis/6WKI5fyin5uEVWVKjFhHfQ,112000,4,1
0.42,0.637,4,-6.907,1,0.0574,0.664,0.932,0.0825,0.23,126.349,audio_features,0mqQue7PeoxcmJlGs3Z1GV,spotify:track:0mqQue7PeoxcmJlGs3Z1GV,https://api.spotify.com/v1/tracks/0mqQue7PeoxcmJlGs3Z1GV,https://api.spotify.com/v1/audio-analysis/0mqQue7PeoxcmJlGs3Z1GV,104000,4,1
0.516,0.443,7,-8.165,1,0.0374,0.389,0.625,0.37,0.529,119.888,audio_features,5dB5TUQJYuFY2umTekhsS4,spotify:track:5dB5TUQJYuFY2umTekhsS4,https://api.spotify.com/v1/tracks/5dB5TUQJYuFY2umTekhsS4,https://api.spotify.com/v1/audio-analysis/5dB5TUQJYuFY2umTekhsS4,90000,4,1
0.294,0.556,9,-8.283,0,0.0319,0.388,0.943,0.107,0.652,157.894,audio_features,2VrKOurPkPNS5ajibJ9AFC,spotify:track:2VrKOurPkPNS5ajibJ9AFC,https://api.spotify.com/v1/tracks/2VrKOurPkPNS5ajibJ9AFC,https://api.spotify.com/v1/audio-analysis/2VrKOurPkPNS5ajibJ9AFC,114750,4,1
0.434,0.569,7,-8.203,0,0.0596,0.577,0.807,0.0879,0.191,132.127,audio_features,74quNvLmMguXFx0uUM6HyZ,spotify:track:74quNvLmMguXFx0uUM6HyZ,https://api.spotify.com/v1/tracks/74quNvLmMguXFx0uUM6HyZ,https://api.spotify.com/v1/audio-analysis/74quNvLmMguXFx0uUM6HyZ,77000,4,1
0.497,0.432,3,-8.871,1,0.0414,0.696,0.914,0.0864,0.358,77.547,audio_features,0y5eD12Xh1Hm8044PxR4eK,spotify:track:0y5eD12Xh1Hm8044PxR4eK,https://api.spotify.com/v1/tracks/0y5eD12Xh1Hm8044PxR4eK,https://api.spotify.com/v1/audio-analysis/0y5eD12Xh1Hm8044PxR4eK,108000,4,1
0.356,0.462,0,-8.069,0,0.0534,0.329,0.775,0.133,0.297,148.372,audio_features,74rJF3mIGi4vmx3OtP3xtv,spotify:track:74rJF3mIGi4vmx3OtP3xtv,https://api.spotify.com/v1/tracks/74rJF3mIGi4vmx3OtP3xtv,https://api.spotify.com/v1/audio-analysis/74rJF3mIGi4vmx3OtP3xtv,98000,4,1
0.468,0.509,4,-11.326,0,0.0569,0.694,0.879,0.0841,0.338,128.091,audio_features,5umdRJBC99hocOPHItaEr6,spotify:track:5umdRJBC99hocOPHItaEr6,https://api.spotify.com/v1/tracks/5umdRJBC99hocOPHItaEr6,https://api.spotify.com/v1/audio-analysis/5umdRJBC99hocOPHItaEr6,148000,4,1
0.388,0.495,5,-8.326,1,0.034,0.682,0.904,0.201,0.309,85.806,audio_features,1Mu6xL1sruPbIKCoOzZVKU,spotify:track:1Mu6xL1sruPbIKCoOzZVKU,https://api.spotify.com/v1/tracks/1Mu6xL1sruPbIKCoOzZVKU,https://api.spotify.com/v1/audio-analysis/1Mu6xL1sruPbIKCoOzZVKU,93750,4,1
0.461,0.522,5,-7.3,1,0.0365,0.611,0.91,0.281,0.556,133.771,audio_features,6DRpAKCwL0OKJSMfKwCKtm,spotify:track:6DRpAKCwL0OKJSMfKwCKtm,https://api.spotify.com/v1/tracks/6DRpAKCwL0OKJSMfKwCKtm,https://api.spotify.com/v1/audio-analysis/6DRpAKCwL0OKJSMfKwCKtm,104000,4,1
0.496,0.333,0,-16.841,0,0.0384,0.916,0.926,0.121,0.171,127.821,audio_features,1Ff28YT1Hd5nB3hMf8Y080,spotify:track:1Ff28YT1Hd5nB3hMf8Y080,https://api.spotify.com/v1/tracks/1Ff28YT1Hd5nB3hMf8Y080,https://api.spotify.com/v1/audio-analysis/1Ff28YT1Hd5nB3hMf8Y080,256522,4,1
0.422,0.394,3,-16.885,1,0.0349,0.887,0.868,0.0785,0.508,160.047,audio_features,0CnHxRfOjPQUKX3YZetjfi,spotify:track:0CnHxRfOjPQUKX3YZetjfi,https://api.spotify.com/v1/tracks/0CnHxRfOjPQUKX3YZetjfi,https://api.spotify.com/v1/audio-analysis/0CnHxRfOjPQUKX3YZetjfi,256871,4,1
0.49,0.217,4,-18.953,0,0.0344,0.908,0.798,0.157,0.213,107.738,audio_features,71boov7gqoosPjKEKCiAPa,spotify:track:71boov7gqoosPjKEKCiAPa,https://api.spotify.com/v1/tracks/71boov7gqoosPjKEKCiAPa,https://api.spotify.com/v1/audio-analysis/71boov7gqoosPjKEKCiAPa,263291,3,1
0.494,0.322,6,-18.854,0,0.0405,0.918,0.92,0.0896,0.168,134.971,audio_features,7ftl9hMjSfedrSSshJn5wI,spotify:track:7ftl9hMjSfedrSSshJn5wI,https://api.spotify.com/v1/tracks/7ftl9hMjSfedrSSshJn5wI,https://api.spotify.com/v1/audio-analysis/7ftl9hMjSfedrSSshJn5wI,295102,4,1
0.468,0.314,3,-18.269,0,0.0436,0.932,0.897,0.192,0.142,146.039,audio_features,4A1yjPVUSni7zmYKjdgwlx,spotify:track:4A1yjPVUSni7zmYKjdgwlx,https://api.spotify.com/v1/tracks/4A1yjPVUSni7zmYKjdgwlx,https://api.spotify.com/v1/audio-analysis/4A1yjPVUSni7zmYKjdgwlx,325613,4,1
0.266,0.234,4,-21.759,1,0.0456,0.927,0.867,0.0885,0.0634,147.157,audio_features,1sT069Q6Wnql7QPoinBZgg,spotify:track:1sT069Q6Wnql7QPoinBZgg,https://api.spotify.com/v1/tracks/1sT069Q6Wnql7QPoinBZgg,https://api.spotify.com/v1/audio-analysis/1sT069Q6Wnql7QPoinBZgg,423520,4,1
0.446,0.427,7,-16.056,1,0.0343,0.858,0.929,0.21,0.509,88.014,audio_features,5Jo9nP4g0EW5Vf19htDM0D,spotify:track:5Jo9nP4g0EW5Vf19htDM0D,https://api.spotify.com/v1/tracks/5Jo9nP4g0EW5Vf19htDM0D,https://api.spotify.com/v1/audio-analysis/5Jo9nP4g0EW5Vf19htDM0D,228368,4,1
0.47,0.365,6,-17.158,0,0.033,0.879,0.942,0.114,0.223,88.977,audio_features,5jtGVVmDssrcWydDMERiCT,spotify:track:5jtGVVmDssrcWydDMERiCT,https://api.spotify.com/v1/tracks/5jtGVVmDssrcWydDMERiCT,https://api.spotify.com/v1/audio-analysis/5jtGVVmDssrcWydDMERiCT,249556,4,1
0.455,0.232,9,-18.166,0,0.0397,0.858,0.871,0.0965,0.0999,127.451,audio_features,2kGgZLhIEWVQnY1vIUFxr8,spotify:track:2kGgZLhIEWVQnY1vIUFxr8,https://api.spotify.com/v1/tracks/2kGgZLhIEWVQnY1vIUFxr8,https://api.spotify.com/v1/audio-analysis/2kGgZLhIEWVQnY1vIUFxr8,333764,4,1
0.527,0.326,3,-19.983,1,0.0446,0.953,0.868,0.0967,0.351,81.492,audio_features,1cqACyvpEzyrla9UDDNA5z,spotify:track:1cqACyvpEzyrla9UDDNA5z,https://api.spotify.com/v1/tracks/1cqACyvpEzyrla9UDDNA5z,https://api.spotify.com/v1/audio-analysis/1cqACyvpEzyrla9UDDNA5z,279580,4,1
0.276,0.0625,9,-22.156,1,0.0464,0.967,0.894,0.113,0.0671,82.229,audio_features,1v7FOV2uYt9tid8XFoEp0q,spotify:track:1v7FOV2uYt9tid8XFoEp0q,https://api.spotify.com/v1/tracks/1v7FOV2uYt9tid8XFoEp0q,https://api.spotify.com/v1/audio-analysis/1v7FOV2uYt9tid8XFoEp0q,363787,4,1
0.281,0.31,7,-17.921,0,0.0374,0.923,0.842,0.0697,0.209,98.855,audio_features,3mTnUQBRxH6XMGAjG1CKrq,spotify:track:3mTnUQBRxH6XMGAjG1CKrq,https://api.spotify.com/v1/tracks/3mTnUQBRxH6XMGAjG1CKrq,https://api.spotify.com/v1/audio-analysis/3mTnUQBRxH6XMGAjG1CKrq,360049,4,1
0.419,0.33,0,-19.223,1,0.0333,0.853,0.827,0.122,0.357,88.03,audio_features,42MsP5ZSn7GotQjmoS2tIM,spotify:track:42MsP5ZSn7GotQjmoS2tIM,https://api.spotify.com/v1/tracks/42MsP5ZSn7GotQjmoS2tIM,https://api.spotify.com/v1/audio-analysis/42MsP5ZSn7GotQjmoS2tIM,247002,4,1
0.599,0.351,2,-19.122,1,0.0403,0.919,0.923,0.257,0.78,123.051,audio_features,1j4T00esvLvAmDp4irkMAa,spotify:track:1j4T00esvLvAmDp4irkMAa,https://api.spotify.com/v1/tracks/1j4T00esvLvAmDp4irkMAa,https://api.spotify.com/v1/audio-analysis/1j4T00esvLvAmDp4irkMAa,228937,4,1
0.498,0.278,1,-19.817,0,0.0409,0.916,0.885,0.11,0.317,82.983,audio_features,2KOkyFe10XEcmZu0QXI0ZQ,spotify:track:2KOkyFe10XEcmZu0QXI0ZQ,https://api.spotify.com/v1/tracks/2KOkyFe10XEcmZu0QXI0ZQ,https://api.spotify.com/v1/audio-analysis/2KOkyFe10XEcmZu0QXI0ZQ,292920,4,1
0.496,0.299,6,-19.545,0,0.0358,0.93,0.844,0.092,0.224,140.023,audio_features,4D5unlfIeFVC600sqH7HbP,spotify:track:4D5unlfIeFVC600sqH7HbP,https://api.spotify.com/v1/tracks/4D5unlfIeFVC600sqH7HbP,https://api.spotify.com/v1/audio-analysis/4D5unlfIeFVC600sqH7HbP,277362,4,1
0.489,0.231,8,-19.814,0,0.0404,0.936,0.878,0.103,0.111,75.99,audio_features,6eC6c0KtRrTT5Z77zjebnP,spotify:track:6eC6c0KtRrTT5Z77zjebnP,https://api.spotify.com/v1/tracks/6eC6c0KtRrTT5Z77zjebnP,https://api.spotify.com/v1/audio-analysis/6eC6c0KtRrTT5Z77zjebnP,282355,4,1
0.491,0.301,5,-19.671,1,0.0417,0.914,0.914,0.0937,0.29,150.008,audio_features,1Xp79j5v2O1ZWJ55qQBOKP,spotify:track:1Xp79j5v2O1ZWJ55qQBOKP,https://api.spotify.com/v1/tracks/1Xp79j5v2O1ZWJ55qQBOKP,https://api.spotify.com/v1/audio-analysis/1Xp79j5v2O1ZWJ55qQBOKP,330931,4,1
0.437,0.405,2,-19.401,1,0.0353,0.893,0.931,0.0806,0.652,154.807,audio_features,4EsoUGFDpdxDiV4GGaAVRt,spotify:track:4EsoUGFDpdxDiV4GGaAVRt,https://api.spotify.com/v1/tracks/4EsoUGFDpdxDiV4GGaAVRt,https://api.spotify.com/v1/audio-analysis/4EsoUGFDpdxDiV4GGaAVRt,223608,4,1
0.234,0.319,2,-19.177,0,0.0316,0.857,0.951,0.127,0.461,82.436,audio_features,3y4mBHdSJucGAroDHnq6aY,spotify:track:3y4mBHdSJucGAroDHnq6aY,https://api.spotify.com/v1/tracks/3y4mBHdSJucGAroDHnq6aY,https://api.spotify.com/v1/audio-analysis/3y4mBHdSJucGAroDHnq6aY,179014,4,1
0.295,0.4,5,-17.836,0,0.0341,0.907,0.918,0.11,0.53,77.039,audio_features,0YwJZ7CwMr7kjqkM4vK24Y,spotify:track:0YwJZ7CwMr7kjqkM4vK24Y,https://api.spotify.com/v1/tracks/0YwJZ7CwMr7kjqkM4vK24Y,https://api.spotify.com/v1/audio-analysis/0YwJZ7CwMr7kjqkM4vK24Y,171642,4,1
0.601,0.208,11,-20.231,0,0.045,0.972,0.857,0.0991,0.159,81.995,audio_features,43UPeiOv1IvuHFMlDsYoQk,spotify:track:43UPeiOv1IvuHFMlDsYoQk,https://api.spotify.com/v1/tracks/43UPeiOv1IvuHFMlDsYoQk,https://api.spotify.com/v1/audio-analysis/43UPeiOv1IvuHFMlDsYoQk,205288,4,1
0.469,0.483,11,-13.681,0,0.0296,0.879,0.952,0.137,0.377,89.008,audio_features,4PKYWnpnhTTxpEowoRiBIj,spotify:track:4PKYWnpnhTTxpEowoRiBIj,https://api.spotify.com/v1/tracks/4PKYWnpnhTTxpEowoRiBIj,https://api.spotify.com/v1/audio-analysis/4PKYWnpnhTTxpEowoRiBIj,281449,4,1
0.427,0.363,8,-12.436,0,0.0319,0.855,0.901,0.159,0.0982,134.485,audio_features,4OS0ZbkjIonupKzJF4T8KQ,spotify:track:4OS0ZbkjIonupKzJF4T8KQ,https://api.spotify.com/v1/tracks/4OS0ZbkjIonupKzJF4T8KQ,https://api.spotify.com/v1/audio-analysis/4OS0ZbkjIonupKzJF4T8KQ,101000,4,1
0.452,0.492,1,-12.7,0,0.0304,0.866,0.788,0.17,0.498,101.494,audio_features,0V0CJal29CPC5fHXM0C5jd,spotify:track:0V0CJal29CPC5fHXM0C5jd,https://api.spotify.com/v1/tracks/0V0CJal29CPC5fHXM0C5jd,https://api.spotify.com/v1/audio-analysis/0V0CJal29CPC5fHXM0C5jd,91983,4,1
0.46,0.427,2,-11.81,1,0.0346,0.523,0.959,0.188,0.568,92.217,audio_features,4nKLtymFtthPR2ovelTreZ,spotify:track:4nKLtymFtthPR2ovelTreZ,https://api.spotify.com/v1/tracks/4nKLtymFtthPR2ovelTreZ,https://api.spotify.com/v1/audio-analysis/4nKLtymFtthPR2ovelTreZ,93000,4,1
0.384,0.25,1,-18.918,0,0.0425,0.935,0.916,0.111,0.0804,180.05,audio_features,0ortS3cPXwUHQJRYfJFVmB,spotify:track:0ortS3cPXwUHQJRYfJFVmB,https://api.spotify.com/v1/tracks/0ortS3cPXwUHQJRYfJFVmB,https://api.spotify.com/v1/audio-analysis/0ortS3cPXwUHQJRYfJFVmB,264480,3,1
0.437,0.289,10,-14.598,1,0.0387,0.884,0.917,0.276,0.503,136.973,audio_features,2phuWS9szgua2wrXeNySWA,spotify:track:2phuWS9szgua2wrXeNySWA,https://api.spotify.com/v1/tracks/2phuWS9szgua2wrXeNySWA,https://api.spotify.com/v1/audio-analysis/2phuWS9szgua2wrXeNySWA,98500,3,1
0.55,0.481,3,-12.398,1,0.0289,0.946,0.955,0.318,0.723,164.986,audio_features,1jcV7XOyYEhFV3QXwQGrkR,spotify:track:1jcV7XOyYEhFV3QXwQGrkR,https://api.spotify.com/v1/tracks/1jcV7XOyYEhFV3QXwQGrkR,https://api.spotify.com/v1/audio-analysis/1jcV7XOyYEhFV3QXwQGrkR,231545,4,1
0.62,0.333,6,-16.5,0,0.0457,0.929,0.967,0.122,0.0989,107.005,audio_features,5GkWxeSH88HeOMhAaTBqOV,spotify:track:5GkWxeSH88HeOMhAaTBqOV,https://api.spotify.com/v1/tracks/5GkWxeSH88HeOMhAaTBqOV,https://api.spotify.com/v1/audio-analysis/5GkWxeSH88HeOMhAaTBqOV,238075,4,1
0.601,0.373,2,-14.965,0,0.0323,0.954,0.962,0.195,0.468,133.005,audio_features,1OtetTfPBOGDOpE61rVbpf,spotify:track:1OtetTfPBOGDOpE61rVbpf,https://api.spotify.com/v1/tracks/1OtetTfPBOGDOpE61rVbpf,https://api.spotify.com/v1/audio-analysis/1OtetTfPBOGDOpE61rVbpf,260100,4,1
0.527,0.265,7,-15.444,1,0.0298,0.943,0.976,0.36,0.196,99.84,audio_features,5Cm9r0Km1Y9xONSuPfCzq5,spotify:track:5Cm9r0Km1Y9xONSuPfCzq5,https://api.spotify.com/v1/tracks/5Cm9r0Km1Y9xONSuPfCzq5,https://api.spotify.com/v1/audio-analysis/5Cm9r0Km1Y9xONSuPfCzq5,225000,4,1
0.547,0.35,9,-14.736,1,0.0343,0.937,0.944,0.104,0.322,92.849,audio_features,61SduvTvgqss3XYAgmPQ8Q,spotify:track:61SduvTvgqss3XYAgmPQ8Q,https://api.spotify.com/v1/tracks/61SduvTvgqss3XYAgmPQ8Q,https://api.spotify.com/v1/audio-analysis/61SduvTvgqss3XYAgmPQ8Q,87000,4,1
0.459,0.224,2,-17.534,0,0.0295,0.965,0.922,0.132,0.15,95.726,audio_features,0VEKaab2elhdWn3HvcnI9k,spotify:track:0VEKaab2elhdWn3HvcnI9k,https://api.spotify.com/v1/tracks/0VEKaab2elhdWn3HvcnI9k,https://api.spotify.com/v1/audio-analysis/0VEKaab2elhdWn3HvcnI9k,304525,4,1
0.328,0.253,3,-16.345,0,0.0376,0.955,0.854,0.22,0.144,110.281,audio_features,1tLWW4bAiMAOkKHudyvxO5,spotify:track:1tLWW4bAiMAOkKHudyvxO5,https://api.spotify.com/v1/tracks/1tLWW4bAiMAOkKHudyvxO5,https://api.spotify.com/v1/audio-analysis/1tLWW4bAiMAOkKHudyvxO5,94086,4,1
0.454,0.315,0,-16.73,1,0.0304,0.958,0.955,0.161,0.301,91.722,audio_features,7AzD7vnLRMV5xIGrRzX4i6,spotify:track:7AzD7vnLRMV5xIGrRzX4i6,https://api.spotify.com/v1/tracks/7AzD7vnLRMV5xIGrRzX4i6,https://api.spotify.com/v1/audio-analysis/7AzD7vnLRMV5xIGrRzX4i6,95500,4,1
0.446,0.229,2,-18.977,0,0.0402,0.951,0.81,0.112,0.474,143.268,audio_features,6Ww2KLdDmbHGOsft6M9MMR,spotify:track:6Ww2KLdDmbHGOsft6M9MMR,https://api.spotify.com/v1/tracks/6Ww2KLdDmbHGOsft6M9MMR,https://api.spotify.com/v1/audio-analysis/6Ww2KLdDmbHGOsft6M9MMR,94479,4,1
0.372,0.278,11,-15.946,0,0.0312,0.929,0.928,0.208,0.331,154.697,audio_features,5X3R1Uq42iG9nDTs0tP0di,spotify:track:5X3R1Uq42iG9nDTs0tP0di,https://api.spotify.com/v1/tracks/5X3R1Uq42iG9nDTs0tP0di,https://api.spotify.com/v1/audio-analysis/5X3R1Uq42iG9nDTs0tP0di,96000,4,1
0.415,0.46,2,-12.383,0,0.0307,0.868,0.919,0.322,0.551,91.898,audio_features,3zNNvU6eklBTZH4SS3jZyq,spotify:track:3zNNvU6eklBTZH4SS3jZyq,https://api.spotify.com/v1/tracks/3zNNvU6eklBTZH4SS3jZyq,https://api.spotify.com/v1/audio-analysis/3zNNvU6eklBTZH4SS3jZyq,95000,4,1
0.555,0.361,8,-16.179,1,0.0339,0.973,0.917,0.157,0.372,96.022,audio_features,1LwI3WDm5N5xgUDOS4zZaW,spotify:track:1LwI3WDm5N5xgUDOS4zZaW,https://api.spotify.com/v1/tracks/1LwI3WDm5N5xgUDOS4zZaW,https://api.spotify.com/v1/audio-analysis/1LwI3WDm5N5xgUDOS4zZaW,91578,4,1
0.566,0.248,6,-16.22,0,0.0296,0.933,0.931,0.125,0.279,93.582,audio_features,1t2hdS2uGuIhNFrYldonmP,spotify:track:1t2hdS2uGuIhNFrYldonmP,https://api.spotify.com/v1/tracks/1t2hdS2uGuIhNFrYldonmP,https://api.spotify.com/v1/audio-analysis/1t2hdS2uGuIhNFrYldonmP,81667,1,1
0.518,0.349,10,-14.98,1,0.0407,0.923,0.979,0.153,0.481,88.742,audio_features,1HFRiTDoIPQcNXrUBtBKj0,spotify:track:1HFRiTDoIPQcNXrUBtBKj0,https://api.spotify.com/v1/tracks/1HFRiTDoIPQcNXrUBtBKj0,https://api.spotify.com/v1/audio-analysis/1HFRiTDoIPQcNXrUBtBKj0,173000,4,1
0.62,0.232,2,-16.646,1,0.0418,0.92,0.918,0.0984,0.186,132.69,audio_features,4oDu5jWdQt2VbxObhGigVJ,spotify:track:4oDu5jWdQt2VbxObhGigVJ,https://api.spotify.com/v1/tracks/4oDu5jWdQt2VbxObhGigVJ,https://api.spotify.com/v1/audio-analysis/4oDu5jWdQt2VbxObhGigVJ,148860,4,1
0.408,0.275,4,-16.572,0,0.0353,0.972,0.933,0.197,0.119,142.117,audio_features,47umnHLRZqhDlJdCrmO4Ro,spotify:track:47umnHLRZqhDlJdCrmO4Ro,https://api.spotify.com/v1/tracks/47umnHLRZqhDlJdCrmO4Ro,https://api.spotify.com/v1/audio-analysis/47umnHLRZqhDlJdCrmO4Ro,210159,4,1
0.357,0.318,5,-16.62,1,0.0339,0.964,0.898,0.142,0.376,76.301,audio_features,4yOyQTsnhc9uskJw7upntl,spotify:track:4yOyQTsnhc9uskJw7upntl,https://api.spotify.com/v1/tracks/4yOyQTsnhc9uskJw7upntl,https://api.spotify.com/v1/audio-analysis/4yOyQTsnhc9uskJw7upntl,97041,4,1
0.424,0.431,1,-13.559,0,0.0397,0.811,0.918,0.129,0.531,92.094,audio_features,5s8l4Lk2OWQkxrBhXiRFic,spotify:track:5s8l4Lk2OWQkxrBhXiRFic,https://api.spotify.com/v1/tracks/5s8l4Lk2OWQkxrBhXiRFic,https://api.spotify.com/v1/audio-analysis/5s8l4Lk2OWQkxrBhXiRFic,92417,4,1
0.321,0.262,5,-16.732,1,0.0292,0.957,0.941,0.177,0.722,151.807,audio_features,1jKhWkwNQQ1UzUSz9UHhjk,spotify:track:1jKhWkwNQQ1UzUSz9UHhjk,https://api.spotify.com/v1/tracks/1jKhWkwNQQ1UzUSz9UHhjk,https://api.spotify.com/v1/audio-analysis/1jKhWkwNQQ1UzUSz9UHhjk,93500,4,1
0.424,0.207,0,-16.774,1,0.0317,0.963,0.951,0.188,0.186,85.517,audio_features,1NaEH6BWWsdByMrXIaz9p0,spotify:track:1NaEH6BWWsdByMrXIaz9p0,https://api.spotify.com/v1/tracks/1NaEH6BWWsdByMrXIaz9p0,https://api.spotify.com/v1/audio-analysis/1NaEH6BWWsdByMrXIaz9p0,90323,4,1
0.443,0.466,3,-13.965,0,0.0384,0.903,0.894,0.196,0.275,154.266,audio_features,6zP63TDkJsvgbcWUp9N6pu,spotify:track:6zP63TDkJsvgbcWUp9N6pu,https://api.spotify.com/v1/tracks/6zP63TDkJsvgbcWUp9N6pu,https://api.spotify.com/v1/audio-analysis/6zP63TDkJsvgbcWUp9N6pu,95000,4,1
0.384,0.358,5,-15.495,1,0.0316,0.962,0.94,0.105,0.26,112.728,audio_features,0rppkhPYB4YP75wjZ6mlU6,spotify:track:0rppkhPYB4YP75wjZ6mlU6,https://api.spotify.com/v1/tracks/0rppkhPYB4YP75wjZ6mlU6,https://api.spotify.com/v1/audio-analysis/0rppkhPYB4YP75wjZ6mlU6,98445,3,1
0.504,0.379,7,-16.246,1,0.0332,0.929,0.909,0.208,0.251,86.973,audio_features,3hCkiwlYlUyVz1gp4eL8Jw,spotify:track:3hCkiwlYlUyVz1gp4eL8Jw,https://api.spotify.com/v1/tracks/3hCkiwlYlUyVz1gp4eL8Jw,https://api.spotify.com/v1/audio-analysis/3hCkiwlYlUyVz1gp4eL8Jw,249276,4,1
0.456,0.302,1,-18.039,0,0.0299,0.911,0.914,0.132,0.333,93.388,audio_features,1OZv8Kgm1xdQb3LJq0DMYg,spotify:track:1OZv8Kgm1xdQb3LJq0DMYg,https://api.spotify.com/v1/tracks/1OZv8Kgm1xdQb3LJq0DMYg,https://api.spotify.com/v1/audio-analysis/1OZv8Kgm1xdQb3LJq0DMYg,235185,4,1
0.405,0.361,2,-15.661,1,0.0337,0.901,0.908,0.119,0.269,148.359,audio_features,1cwxwLgxuSNPirOeytcyzp,spotify:track:1cwxwLgxuSNPirOeytcyzp,https://api.spotify.com/v1/tracks/1cwxwLgxuSNPirOeytcyzp,https://api.spotify.com/v1/audio-analysis/1cwxwLgxuSNPirOeytcyzp,218772,4,1
0.459,0.108,2,-18.56,0,0.0486,0.973,0.907,0.0951,0.155,70.958,audio_features,1IRqk13j5Lq0M1WInd6jfv,spotify:track:1IRqk13j5Lq0M1WInd6jfv,https://api.spotify.com/v1/tracks/1IRqk13j5Lq0M1WInd6jfv,https://api.spotify.com/v1/audio-analysis/1IRqk13j5Lq0M1WInd6jfv,127000,4,1
0.307,0.104,11,-17.775,1,0.0458,0.98,0.919,0.0889,0.0607,76.054,audio_features,5OiMsRoj2VX2GkOgqwuwyp,spotify:track:5OiMsRoj2VX2GkOgqwuwyp,https://api.spotify.com/v1/tracks/5OiMsRoj2VX2GkOgqwuwyp,https://api.spotify.com/v1/audio-analysis/5OiMsRoj2VX2GkOgqwuwyp,165761,4,1
0.519,0.364,4,-16.545,0,0.0336,0.936,0.964,0.23,0.726,131.958,audio_features,3CyU3Xh1a7yO4HdrgdyHiz,spotify:track:3CyU3Xh1a7yO4HdrgdyHiz,https://api.spotify.com/v1/tracks/3CyU3Xh1a7yO4HdrgdyHiz,https://api.spotify.com/v1/audio-analysis/3CyU3Xh1a7yO4HdrgdyHiz,92283,4,1
0.582,0.276,2,-16.049,0,0.0333,0.945,0.947,0.0536,0.135,121.02,audio_features,6lpxvG9RyKR4jd6hOM5IGa,spotify:track:6lpxvG9RyKR4jd6hOM5IGa,https://api.spotify.com/v1/tracks/6lpxvG9RyKR4jd6hOM5IGa,https://api.spotify.com/v1/audio-analysis/6lpxvG9RyKR4jd6hOM5IGa,109318,4,1
